contig_name	control_replicate1	control_replicate2	day1_replicate1	day1_replicate2	day2_replicate1	day2_replicate2	contig_name	annotation_information_blastx_against_UniProtKB	e-value_of_annotation_information
TRINITY_DN30555_c0_g1_i1	96.2502354445586	98.2210602835199	76.8429452522692	75.4152243565942	59.3011308903474	104.110471893361	-	-	-
TRINITY_DN30555_c0_g2_i1	115.179687035767	93.8315993887535	100.899550396674	79.0651272711192	44.4977528534879	77.4370408001129	-	-	-
TRINITY_DN30556_c0_g1_i1	17.5217445751754	21.5254969705064	26.7551366779242	27.1509117569841	40.4203796527163	39.950649811241	TRINITY_DN30556_c0_g1_i1	sp|O43567|RNF13_HUMAN_E3_ubiquitin-protein_ligase_RNF13_OS=Homo_sapiens_GN=RNF13_PE=1_SV=1	7e-09
TRINITY_DN305673_c0_g1_i1	0	3.80918740384437	4.75715770467866	11.4487985688175	14.3186841123376	0	-	-	-
TRINITY_DN30577_c0_g2_i1	21.6486869466543	17.6746952874241	19.5214255553373	24.3781677958938	10.8081368221076	6.06098996701911	TRINITY_DN30577_c0_g2_i1	sp|Q55E65|Y0496_DICDI_Putative_uncharacterized_protein_DDB_G0270496_OS=Dictyostelium_discoideum_GN=DDB_G0270496_PE=3_SV=2	3e-05
TRINITY_DN305832_c0_g1_i1	3.68246400302009	1.72060975265696	0	2.13686123609078	0	0	-	-	-
TRINITY_DN305944_c0_g1_i1	44.3646685544247	18.4160880681224	37.538948332862	34.2508865429862	40.2451570563325	55.7732535074667	-	-	-
TRINITY_DN30613_c0_g1_i1	11.1309985996908	13.2214353466845	15.0670001848225	16.0465931753121	21.0225778865851	17.8179061618117	TRINITY_DN30613_c0_g1_i1	sp|Q7ZTP2|ARP2A_XENLA_Actin-related_protein_2-A_OS=Xenopus_laevis_GN=actr2-a_PE=2_SV=1	8e-142
TRINITY_DN3061_c0_g1_i1	68.3833722383897	86.5993934698591	75.135992681524	80.9642864869674	94.2633562584633	92.4770873278875	-	-	-
TRINITY_DN30648_c0_g1_i1	42.129421984621	39.9734393203919	45.3526044265922	41.3197025121091	25.0961338083944	35.6302547606392	TRINITY_DN30648_c0_g1_i1	sp|Q6PDY2|AEDO_MOUSE_2-aminoethanethiol_dioxygenase_OS=Mus_musculus_GN=Ado_PE=1_SV=2	1e-18
TRINITY_DN306941_c0_g1_i1	54.7961389488839	60.0536926614221	38.2320759107192	65.2559970120826	31.456254718046	79.4101552765981	TRINITY_DN306941_c0_g1_i1	sp|P50647|RIR1_PLAFG_Ribonucleoside-diphosphate_reductase_large_subunit_OS=Plasmodium_falciparum_(isolate_FCR-3_/_Gambia)_GN=RNR1_PE=3_SV=1	1e-51
TRINITY_DN30740_c0_g1_i1	185.349457455278	164.186978624293	149.904215574145	132.931915888936	164.526206634345	173.488465252222	TRINITY_DN30740_c0_g1_i1	sp|P05434|CATR_CHLRE_Caltractin_OS=Chlamydomonas_reinhardtii_PE=1_SV=1	1e-07
TRINITY_DN30746_c0_g2_i1	215.246996214241	165.017443090505	217.178347160238	154.87603845919	197.151793843872	191.419184131475	-	-	-
TRINITY_DN30755_c0_g2_i1	382.264866722924	387.901809257389	346.592692958349	407.593750445119	427.962752962859	339.357374298735	TRINITY_DN30755_c0_g2_i1	sp|Q9C8G9|AB1C_ARATH_ABC_transporter_C_family_member_1_OS=Arabidopsis_thaliana_GN=ABCC1_PE=1_SV=1	2e-11
TRINITY_DN307792_c0_g1_i1	16.7606394328941	18.6478977254553	23.3957568950147	3.63350724349836	22.0083403920453	6.08604654613944	TRINITY_DN307792_c0_g1_i1	sp|Q9SJK6|WBC30_ARATH_Putative_white-brown_complex_homolog_protein_30_OS=Arabidopsis_thaliana_GN=WBC30_PE=1_SV=3	4e-30
TRINITY_DN307888_c0_g1_i1	0	0	2.40057475576926	4.62329411727363	0	0	TRINITY_DN307888_c0_g1_i1	sp|Q54JC0|CMBB_DICDI_Calmodulin-binding_protein_CmbB_OS=Dictyostelium_discoideum_GN=cmbB_PE=1_SV=1	5e-06
TRINITY_DN308969_c0_g1_i1	1.58353052303325	1.50527172388871	0	0	0	7.00562511299744	-	-	-
TRINITY_DN30918_c0_g1_i1	38.7899400531434	51.6264888875706	62.9673024145628	45.0961214043726	63.0339513923518	89.6450890004443	-	-	-
TRINITY_DN309223_c0_g1_i1	240.662848137051	204.954960879419	239.117169761223	235.810262780855	404.035609188935	298.140989517817	TRINITY_DN309223_c0_g1_i1	sp|Q9ZJF1|ILVE_HELPJ_Branched-chain-amino-acid_aminotransferase_OS=Helicobacter_pylori_(strain_J99_/_ATCC_700824)_GN=ilvE_PE=3_SV=1	1e-66
TRINITY_DN309227_c0_g1_i1	189.507841306427	193.776970921655	149.449822905851	166.520720297134	131.492982050075	115.927081703117	TRINITY_DN309227_c0_g1_i1	sp|O34714|OXDC_BACSU_Oxalate_decarboxylase_OxdC_OS=Bacillus_subtilis_(strain_168)_GN=oxdC_PE=1_SV=1	2e-06
TRINITY_DN309229_c0_g1_i1	26.1491755882986	29.3538292873657	35.1528910879121	46.6479400642407	30.6572801778001	8.63858186800276	TRINITY_DN309229_c0_g1_i1	sp|E3TDS3|MTG1_ICTPU_Mitochondrial_ribosome-associated_GTPase_1_OS=Ictalurus_punctatus_GN=mtg1_PE=2_SV=1	4e-34
TRINITY_DN309241_c0_g1_i1	53.3696233002692	74.756087990554	74.0285548129814	73.6775022145787	97.4085223911904	76.9155464548517	-	-	-
TRINITY_DN309243_c0_g1_i1	40.9250762252736	37.7619011212693	53.8309888387211	34.4284522098185	79.6505462421923	57.3716419037384	TRINITY_DN309243_c0_g1_i1	sp|Q51TF7|CWC2_MAGO7_Pre-mRNA-splicing_factor_CWC2_OS=Magnaporthe_oryzae_(strain_70-15_/_ATCC_MYA-4617_/_FGSC_8958)_GN=CWC2_PE=3_SV=2	4e-40
TRINITY_DN309249_c0_g1_i1	22.7896984760204	26.0776491282665	22.9709311204501	11.7277216350101	14.6942682553457	47.1426302598403	TRINITY_DN309249_c0_g1_i1	sp|Q8RVL1|DEK1_MAIZE_Calpain-type_cysteine_protease_DEK1_OS=Zea_mays_GN=DEK1_PE=1_SV=2	2e-31
TRINITY_DN309250_c0_g1_i1	96.2580879633229	79.5455201704914	109.129032221314	95.1836992628344	104.920121498279	61.4795552615722	TRINITY_DN309250_c0_g1_i1	sp|Q0DA50|C3H45_ORYSJ_Zinc_finger_CCCH_domain-containing_protein_45_OS=Oryza_sativa_subsp._japonica_GN=Os06g0677700_PE=3_SV=1	2e-05
TRINITY_DN309255_c0_g1_i1	43.7752524335208	58.1511048661429	26.0415201675604	56.6943814744024	58.2669311908387	85.3656466382972	TRINITY_DN309255_c0_g1_i1	sp|P34730|BMH2_YEAST_Protein_BMH2_OS=Saccharomyces_cerevisiae_(strain_ATCC_204508_/_S288c)_GN=BMH2_PE=1_SV=3	1e-79
TRINITY_DN309259_c0_g2_i1	14.6159419214061	22.9442509078089	14.7033803533134	19.9808946849667	20.4599656862192	23.3490046862659	-	-	-
TRINITY_DN309265_c0_g1_i1	144.405808814732	134.300220467823	128.29155478107	124.190937275066	216.970927542818	110.054586627791	-	-	-
TRINITY_DN309266_c0_g1_i1	120.029572482592	123.765727017854	136.879535333332	125.42440493829	125.472768335392	114.276142111231	TRINITY_DN309266_c0_g1_i1	sp|O83146|PFKA_TREPA_ATP-dependent_6-phosphofructokinase_OS=Treponema_pallidum_(strain_Nichols)_GN=pfkA_PE=3_SV=1	3e-94
TRINITY_DN309269_c0_g1_i1	28.0597954003744	33.5061548044299	35.6349241663122	24.0212253125228	36.4550066450764	12.6978771154329	TRINITY_DN309269_c0_g1_i1	sp|Q7XJR9|CDPKG_ARATH_Calcium-dependent_protein_kinase_16_OS=Arabidopsis_thaliana_GN=CPK16_PE=3_SV=1	1e-50
TRINITY_DN309272_c0_g1_i1	41.6320316215708	44.8838580016381	45.7345879607261	42.9111663716914	60.8232927454154	43.1636264772552	-	-	-
TRINITY_DN309274_c0_g1_i1	23.8455454728484	29.3287771191395	28.8809108535835	25.7016708111908	30.2618074716565	31.5689414627717	TRINITY_DN309274_c0_g1_i1	sp|P69525|TMPS9_MOUSE_Transmembrane_protease_serine_9_OS=Mus_musculus_GN=Tmprss9_PE=2_SV=1	7e-37
TRINITY_DN309279_c0_g1_i1	7.03067300347382	15.0642887969039	0	3.88389074677317	5.30256340859406	3.73786524532235	TRINITY_DN309279_c0_g1_i1	sp|Q8RWS8|PP199_ARATH_Pentatricopeptide_repeat-containing_protein_At2g41720_OS=Arabidopsis_thaliana_GN=EMB2654_PE=2_SV=1	4e-09
TRINITY_DN309287_c0_g1_i1	12.4200787849145	18.2364205139016	9.09008022736885	16.5768435349774	36.5213949144984	25.6077631081519	-	-	-
TRINITY_DN309291_c0_g1_i1	14.510804054755	23.5485901808442	11.4428339230744	11.7542207561535	11.6644784951933	19.7241053611669	TRINITY_DN309291_c0_g1_i1	sp|Q6JQN1|ACD10_HUMAN_Acyl-CoA_dehydrogenase_family_member_10_OS=Homo_sapiens_GN=ACAD10_PE=2_SV=1	3e-127
TRINITY_DN309292_c0_g1_i1	91.9249613334987	69.2649446805514	78.6128134355922	78.5453058360792	70.8772536155863	84.9772353233775	-	-	-
TRINITY_DN309294_c0_g1_i1	17.7018473021041	16.8609643391124	19.9829087222648	15.4175299571019	26.1348803691927	16.9345653357245	TRINITY_DN309294_c0_g1_i1	sp|Q8BZ20|PAR12_MOUSE_Poly_[ADP-ribose]_polymerase_12_OS=Mus_musculus_GN=Parp12_PE=2_SV=3	2e-14
TRINITY_DN309299_c0_g1_i1	76.1546814033074	113.699480231357	90.722139550113	93.182123782008	71.6723848203582	80.6849846803791	-	-	-
TRINITY_DN309301_c0_g1_i1	55.4430391664626	77.091494748084	100.034017214676	90.0661278774329	43.0665300853902	57.0574467709338	TRINITY_DN309301_c0_g1_i1	sp|Q6EQX3|OML5_ORYSJ_Protein_MEI2-like_5_OS=Oryza_sativa_subsp._japonica_GN=ML5_PE=2_SV=1	2e-14
TRINITY_DN309311_c0_g1_i1	34.1799933623807	47.0572667701347	52.6249626626112	56.8925782747326	55.5682601364989	39.0764800206489	-	-	-
TRINITY_DN309314_c0_g1_i1	66.240549445779	68.3140773885336	44.905028980826	89.1939549530145	59.0686881942969	89.115406230634	TRINITY_DN309314_c0_g1_i1	sp|O82261|DEGP2_ARATH_Protease_Do-like_2,_chloroplastic_OS=Arabidopsis_thaliana_GN=DEGP2_PE=1_SV=2	7e-64
TRINITY_DN309318_c0_g1_i1	202.503822670564	191.461156799913	139.674238600589	126.222928735172	187.496233315051	175.434357179222	-	-	-
TRINITY_DN309320_c0_g1_i1	194.948153283457	210.577933291568	209.01139361882	212.695459929304	283.869476522677	207.263133201502	TRINITY_DN309320_c0_g1_i1	sp|O64422|F16P1_ORYSJ_Fructose-1,6-bisphosphatase,_chloroplastic_OS=Oryza_sativa_subsp._japonica_GN=Os03g0267300_PE=2_SV=1	3e-117
TRINITY_DN309324_c0_g1_i1	189.193359604241	203.385406474506	211.876572761173	226.470611164901	203.618627335962	160.922939491776	-	-	-
TRINITY_DN309328_c0_g1_i1	135.02223595366	153.59160769187	180.965224957229	151.99026381379	184.547631922959	143.256215419986	TRINITY_DN309328_c0_g1_i1	sp|A4F7P5|ERYG_SACEN_Erythromycin_3''-O-methyltransferase_OS=Saccharopolyspora_erythraea_(strain_NRRL_23338)_GN=eryG_PE=1_SV=1	1e-06
TRINITY_DN309335_c0_g1_i1	75.6024790665562	67.7196465806503	60.5752771356458	70.9876417540888	104.416955368149	88.4954764565831	TRINITY_DN309335_c0_g1_i1	sp|Q9BQR3|PRS27_HUMAN_Serine_protease_27_OS=Homo_sapiens_GN=PRSS27_PE=1_SV=1	1e-40
TRINITY_DN309336_c0_g1_i1	101.236961032538	92.2846585863984	57.9261306597387	122.696700122531	72.6728152807193	99.1641906502057	-	-	-
TRINITY_DN309339_c0_g1_i1	4.57523913130006	5.1602713031608	21.0243662205783	10.3923546874256	22.769039777801	3.57512426954934	TRINITY_DN309339_c0_g1_i1	sp|Q6DC39|DESI2_DANRE_Desumoylating_isopeptidase_2_OS=Danio_rerio_GN=desi2_PE=2_SV=1	1e-15
TRINITY_DN309340_c0_g1_i1	63.2045692078557	32.2370913317612	48.7718486153097	42.8592038081842	67.4303642445893	38.9140956375578	-	-	-
TRINITY_DN309348_c0_g1_i1	15.4144963824403	21.9452042615395	23.9919425973809	9.75965285313863	25.7045812739987	18.1999305055831	TRINITY_DN309348_c0_g1_i1	sp|Q8LAZ7|CSN5B_ARATH_COP9_signalosome_complex_subunit_5b_OS=Arabidopsis_thaliana_GN=CSN5B_PE=1_SV=2	4e-125
TRINITY_DN309350_c0_g1_i1	172.663595965612	188.566667285679	192.008430969493	199.600433623816	289.950898844494	170.805940011355	TRINITY_DN309350_c0_g1_i1	sp|Q9NUZ1|ACOXL_HUMAN_Acyl-coenzyme_A_oxidase-like_protein_OS=Homo_sapiens_GN=ACOXL_PE=2_SV=3	2e-23
TRINITY_DN309355_c0_g1_i1	4.2973458518345	6.5725238854828	23.7323664323974	13.5322296004109	2.47289138056382	0	TRINITY_DN309355_c0_g1_i1	sp|Q9CXJ4|ABCB8_MOUSE_ATP-binding_cassette_sub-family_B_member_8,_mitochondrial_OS=Mus_musculus_GN=Abcb8_PE=2_SV=1	2e-11
TRINITY_DN309361_c0_g1_i1	11.0283806119094	12.6537064186853	6.62014754420959	7.19918783220132	10.9716377105906	3.05292466320598	TRINITY_DN309361_c0_g1_i1	sp|Q54SJ5|MYLKC_DICDI_Probable_myosin_light_chain_kinase_DDB_G0282429_OS=Dictyostelium_discoideum_GN=DDB_G0282429_PE=3_SV=1	2e-32
TRINITY_DN309366_c0_g1_i1	161.286214519734	166.087367441229	161.314684346504	167.410951474766	231.430800724916	176.747656329821	-	-	-
TRINITY_DN309368_c0_g1_i1	85.3869720973212	84.4294619035705	80.9977482158754	63.6924440944674	84.5455858079871	121.417306781934	-	-	-
TRINITY_DN309370_c0_g1_i1	8.44948155033831	11.1524662612928	19.4586612609337	7.77660795001039	9.94897546222141	35.8877067527456	TRINITY_DN309370_c0_g1_i1	sp|D3FTV4|HFLX_BACPE_GTPase_HflX_OS=Bacillus_pseudofirmus_(strain_OF4)_GN=hflX_PE=3_SV=1	8e-60
TRINITY_DN309384_c0_g1_i1	28.4020394635024	35.1441368785234	56.7375681818881	29.6244845306023	36.0171939686193	25.4126223854371	TRINITY_DN309384_c0_g1_i1	sp|A7I2G3|DNAJ_CAMHC_Chaperone_protein_DnaJ_OS=Campylobacter_hominis_(strain_ATCC_BAA-381_/_LMG_19568_/_NCTC_13146_/_CH001A)_GN=dnaJ_PE=3_SV=1	1e-08
TRINITY_DN309400_c0_g1_i1	75.1701795437099	73.7078411951023	72.7484798460758	93.1414815482449	63.40411205857	66.8680193546623	TRINITY_DN309400_c0_g1_i1	sp|P51260|ATPE_PORPU_ATP_synthase_epsilon_chain,_chloroplastic_OS=Porphyra_purpurea_GN=atpE_PE=3_SV=1	5e-40
TRINITY_DN309402_c0_g1_i1	259.387129975468	211.932233778157	220.16601158931	213.41395564179	226.248765433493	219.547109228822	TRINITY_DN309402_c0_g1_i1	sp|Q24VT7|HTPG_DESHY_Chaperone_protein_HtpG_OS=Desulfitobacterium_hafniense_(strain_Y51)_GN=htpG_PE=3_SV=1	2e-157
TRINITY_DN309403_c0_g1_i1	45.1837711905387	54.2916079473394	43.3563190847962	36.9505327080302	34.9213147835865	52.25864697819	-	-	-
TRINITY_DN309406_c0_g1_i1	129.820788148748	95.8082744665555	129.590333351873	117.378133199533	143.417739040519	183.218249782778	-	-	-
TRINITY_DN309409_c0_g1_i1	177.812916208558	203.220805522119	192.08565405423	159.641078871909	133.826108163124	206.258445206451	TRINITY_DN309409_c0_g1_i1	sp|P24346|DDX3_XENLA_Putative_ATP-dependent_RNA_helicase_an3_OS=Xenopus_laevis_GN=an3_PE=2_SV=1	4e-137
TRINITY_DN309411_c0_g1_i1	315.428816853752	318.378385536837	378.843106103164	294.106080172873	428.813150028921	471.79041542383	-	-	-
TRINITY_DN309416_c0_g1_i1	85.3631537461954	100.49400165537	93.4796614575974	74.3280072468571	96.5873886489334	36.9284264572397	-	-	-
TRINITY_DN309417_c0_g1_i1	57.3318593978861	62.8373226992125	56.3347366168933	71.1602480138303	68.0623165449156	12.2684840563585	TRINITY_DN309417_c0_g1_i1	sp|Q56YP2|PI5K1_ARATH_Phosphatidylinositol_4-phosphate_5-kinase_1_OS=Arabidopsis_thaliana_GN=PIP5K1_PE=1_SV=1	1e-14
TRINITY_DN309418_c0_g1_i1	144.896163861675	164.636342493146	141.645432227201	112.465273257266	143.389372805188	110.336926147673	-	-	-
TRINITY_DN309420_c0_g1_i1	131.860206472825	119.589623096026	96.8069606582988	121.15038103721	94.0557323897956	114.650582917299	TRINITY_DN309420_c0_g1_i1	sp|Q8C5T4|MORN3_MOUSE_MORN_repeat-containing_protein_3_OS=Mus_musculus_GN=Morn3_PE=2_SV=2	6e-36
TRINITY_DN309421_c0_g1_i1	83.2306535134626	108.454431335715	125.731112374071	89.8056185959748	122.477864522031	79.9331763668237	-	-	-
TRINITY_DN309426_c0_g1_i1	168.244635065734	195.362745898203	141.933995985739	159.731277390622	206.09307280133	149.036772977616	TRINITY_DN309426_c0_g1_i1	sp|P27484|GRP2_NICSY_Glycine-rich_protein_2_OS=Nicotiana_sylvestris_GN=GRP-2_PE=2_SV=1	8e-10
TRINITY_DN309436_c0_g2_i1	10.9929309477783	13.2581049513514	21.465674383749	34.642217683941	36.2852782503	33.521854303466	TRINITY_DN309436_c0_g2_i1	sp|Q7TSW6|TM110_RAT_Transmembrane_protein_110_OS=Rattus_norvegicus_GN=Tmem110_PE=2_SV=1	3e-16
TRINITY_DN309443_c0_g1_i1	35.7205726149377	29.9512925316257	35.3412675348906	40.6255426746259	46.4608039145716	32.6287481207472	-	-	-
TRINITY_DN309445_c0_g1_i1	210.970609528296	245.346365385138	177.479403030266	212.186338790775	181.652669721357	237.481848360386	TRINITY_DN309445_c0_g1_i1	sp|D3YYI7|RN217_MOUSE_Probable_E3_ubiquitin-protein_ligase_RNF217_OS=Mus_musculus_GN=Rnf217_PE=3_SV=2	7e-10
TRINITY_DN309446_c0_g1_i1	92.6840122044392	90.3045177759943	51.3159972168006	80.1434200244082	77.4358488359442	63.2595946114707	-	-	-
TRINITY_DN309447_c0_g1_i1	77.5102424242319	61.549921875409	53.3241113487204	81.6819989995802	57.7152701700994	133.154863956237	TRINITY_DN309447_c0_g1_i1	sp|Q5PPV3|MORN3_XENLA_MORN_repeat-containing_protein_3_OS=Xenopus_laevis_GN=morn3_PE=2_SV=1	5e-05
TRINITY_DN309449_c0_g1_i1	24.1640988514311	18.0628465064491	13.0982491045628	16.6466350596298	18.9079151510658	48.0011548766891	TRINITY_DN309449_c0_g1_i1	sp|Q9NZZ3|CHMP5_HUMAN_Charged_multivesicular_body_protein_5_OS=Homo_sapiens_GN=CHMP5_PE=1_SV=1	3e-21
TRINITY_DN309451_c0_g1_i2	111.36058633887	89.5275838724158	105.981019084727	94.9698247246944	93.4664904344847	119.444580595259	TRINITY_DN309451_c0_g1_i2	sp|Q54IP0|DNJC7_DICDI_DnaJ_homolog_subfamily_C_member_7_homolog_OS=Dictyostelium_discoideum_GN=dnajc7_PE=1_SV=1	4e-12
TRINITY_DN309460_c0_g1_i1	41.1062719692899	55.5815728652761	48.991576155387	42.3908854937434	49.6512339304594	46.618975227069	-	-	-
TRINITY_DN309461_c0_g1_i1	38.3531681037257	30.7536086732021	51.9408170605675	22.7762191915197	22.8087685134075	35.2918034011782	-	-	-
TRINITY_DN309464_c0_g1_i1	143.427358487592	170.280487160704	175.10212223943	165.205395365599	147.94717969082	153.917166458851	TRINITY_DN309464_c0_g1_i1	sp|B3EWY8|SAAR2_ACRMI_Skeletal_aspartic_acid-rich_protein_2_(Fragment)_OS=Acropora_millepora_PE=1_SV=1	4e-14
TRINITY_DN309466_c0_g1_i1	109.52483853865	99.6711128638965	85.3505826293775	103.37211233206	118.380438974337	105.260686682641	TRINITY_DN309466_c0_g1_i1	sp|Q6CYD0|GMT_KLULA_GDP-mannose_transporter_OS=Kluyveromyces_lactis_(strain_ATCC_8585_/_CBS_2359_/_DSM_70799_/_NBRC_1267_/_NRRL_Y-1140_/_WM37)_GN=VRG4_PE=3_SV=1	3e-06
TRINITY_DN309469_c0_g1_i1	36.7550139541987	39.5866778352895	36.66505990331	26.6343854293047	19.564334515867	8.32906206147299	-	-	-
TRINITY_DN309475_c0_g2_i1	79.5524871635134	78.9510262797754	99.9909389630627	95.1014778752845	97.5009076145594	88.6897956954157	-	-	-
TRINITY_DN309476_c0_g1_i1	86.5550619132242	89.5121413223863	55.0796449581214	86.8275723567586	68.6571438996247	133.192963903235	TRINITY_DN309476_c0_g1_i1	sp|Q9WVS4|MOK_MOUSE_MAPK/MAK/MRK_overlapping_kinase_OS=Mus_musculus_GN=Mok_PE=1_SV=1	8e-127
TRINITY_DN309477_c0_g1_i1	14.3405849058259	0.976985496398326	8.82122735490395	0	3.02362553395877	0	-	-	-
TRINITY_DN309487_c0_g1_i1	384.53414701842	395.381041177528	423.851539600615	395.318279257666	437.592022471387	488.975385423694	-	-	-
TRINITY_DN309490_c0_g1_i1	26.5928217345027	36.735710378086	25.820297513581	27.2026587687718	19.3721323797598	39.5063775923326	TRINITY_DN309490_c0_g1_i1	sp|Q9R0A5|NEK3_MOUSE_Serine/threonine-protein_kinase_Nek3_OS=Mus_musculus_GN=Nek3_PE=1_SV=2	2e-38
TRINITY_DN309492_c0_g1_i1	228.444565839825	203.191643411756	211.175796840069	234.431110494754	281.627870184573	228.963102764946	-	-	-
TRINITY_DN309493_c0_g1_i1	16.5705206824225	11.1130515975986	25.3182644636406	16.3360344783963	30.2207889387215	13.2627172822591	TRINITY_DN309493_c0_g1_i1	sp|B3H5R0|GLYT8_ARATH_Glycosyltransferase-like_At2g41451_OS=Arabidopsis_thaliana_GN=At2g41451_PE=3_SV=1	2e-07
TRINITY_DN309500_c0_g1_i1	2.65345293103877	2.54627291437296	19.9752671544588	5.68052549239747	2.48056688443532	6.71338024083906	TRINITY_DN309500_c0_g1_i1	sp|Q7NA82|VIAA_PHOLL_Protein_ViaA_OS=Photorhabdus_luminescens_subsp._laumondii_(strain_TT01)_GN=viaA_PE=3_SV=1	1e-18
TRINITY_DN309506_c0_g1_i1	88.8718676294074	74.3856490291387	81.3347484703353	101.25387871488	34.8434393148689	51.8258068565231	-	-	-
TRINITY_DN309511_c0_g1_i1	32.1268013844986	29.7336153404412	28.3043005284772	23.48967648991	19.2735010383033	40.6930282294286	TRINITY_DN309511_c0_g1_i1	sp|Q6CMK8|OXR1_KLULA_Oxidation_resistance_protein_1_OS=Kluyveromyces_lactis_(strain_ATCC_8585_/_CBS_2359_/_DSM_70799_/_NBRC_1267_/_NRRL_Y-1140_/_WM37)_GN=OXR1_PE=3_SV=1	3e-12
TRINITY_DN309527_c0_g1_i1	24.4076784945193	21.355517410123	22.9065779852156	12.6302306729323	18.7829909281368	30.2568785001376	TRINITY_DN309527_c0_g1_i1	sp|Q86U28|ISCA2_HUMAN_Iron-sulfur_cluster_assembly_2_homolog,_mitochondrial_OS=Homo_sapiens_GN=ISCA2_PE=1_SV=2	2e-22
TRINITY_DN309529_c0_g1_i1	366.440054047007	343.359105764339	339.508865875204	333.449079811527	399.539221223709	338.980381873921	-	-	-
TRINITY_DN309533_c0_g1_i1	138.175415477901	146.977289836656	129.230201743055	114.206057779487	118.698347028723	110.693584865333	TRINITY_DN309533_c0_g1_i1	sp|Q63569|PRS6A_RAT_26S_protease_regulatory_subunit_6A_OS=Rattus_norvegicus_GN=Psmc3_PE=2_SV=1	0.0
TRINITY_DN309536_c0_g1_i1	287.561723574655	296.791129198618	260.37769735316	296.781854199681	370.933909953128	281.64760593109	TRINITY_DN309536_c0_g1_i1	sp|Q7PWV1|AQP_ANOGA_Aquaporin_AQPAn.G_OS=Anopheles_gambiae_GN=AGAP008842_PE=3_SV=4	2e-31
TRINITY_DN309541_c0_g1_i1	31.6589846093315	32.7974879955479	36.3452444248029	38.3972291130078	41.1344434660888	10.022990882242	TRINITY_DN309541_c0_g1_i1	sp|Q8VZS0|PNC2_ARATH_Peroxisomal_adenine_nucleotide_carrier_2_OS=Arabidopsis_thaliana_GN=PNC2_PE=1_SV=1	4e-24
TRINITY_DN309546_c0_g1_i1	52.097121337368	41.5199098689026	42.3287760830848	41.4161305613913	33.7905273176094	33.0057986569618	TRINITY_DN309546_c0_g1_i1	sp|Q66KL9|RBM42_XENTR_RNA-binding_protein_42_OS=Xenopus_tropicalis_GN=rbm42_PE=2_SV=1	2e-43
TRINITY_DN309548_c0_g2_i1	163.012250303092	135.833831676447	130.425264126963	140.062980790074	131.440906250287	143.067097151456	TRINITY_DN309548_c0_g2_i1	sp|Q9KN00|CSPA_VIBCH_Cold_shock-like_protein_CspA_OS=Vibrio_cholerae_serotype_O1_(strain_ATCC_39315_/_El_Tor_Inaba_N16961)_GN=cspA_PE=3_SV=1	6e-08
TRINITY_DN309550_c0_g1_i1	17.0700458764739	19.3570226813755	2.46799829485547	13.4095085352151	4.3567976485748	24.1949217707363	TRINITY_DN309550_c0_g1_i1	sp|P11801|KPSH1_HUMAN_Serine/threonine-protein_kinase_H1_OS=Homo_sapiens_GN=PSKH1_PE=1_SV=4	3e-16
TRINITY_DN309555_c0_g1_i1	385.054271590725	328.321555167738	286.527152548656	350.670574131486	331.332164478726	353.490531676276	TRINITY_DN309555_c0_g1_i1	sp|Q2HJ44|GLD2_BOVIN_Poly(A)_RNA_polymerase_GLD2_OS=Bos_taurus_GN=PAPD4_PE=2_SV=1	3e-12
TRINITY_DN309557_c0_g1_i1	159.41868320264	181.039209495664	186.65300524369	149.339105621588	142.749110338813	127.137544706337	TRINITY_DN309557_c0_g1_i1	sp|Q9FMP5|CDPKH_ARATH_Calcium-dependent_protein_kinase_17_OS=Arabidopsis_thaliana_GN=CPK17_PE=2_SV=1	5e-70
TRINITY_DN309558_c0_g1_i1	38.2431256557147	41.5379643030902	56.3870712496658	37.8634758232085	57.3617893937203	27.10916357778	TRINITY_DN309558_c0_g1_i1	sp|O95985|TOP3B_HUMAN_DNA_topoisomerase_3-beta-1_OS=Homo_sapiens_GN=TOP3B_PE=2_SV=1	1e-159
TRINITY_DN309562_c0_g1_i1	188.209347929696	208.712669505696	226.863819234178	175.008820675678	215.926526718983	138.065493855476	TRINITY_DN309562_c0_g1_i1	sp|O14197|YDQ4_SCHPO_Uncharacterized_transporter_C5D6.04_OS=Schizosaccharomyces_pombe_(strain_972_/_ATCC_24843)_GN=SPAC5D6.04_PE=3_SV=1	5e-06
TRINITY_DN309568_c0_g1_i1	166.514081114301	216.324093094971	196.532355422411	202.483796838029	226.663797274017	205.406413217841	TRINITY_DN309568_c0_g1_i1	sp|Q6WZ18|NGB_CANFA_Neuroglobin_OS=Canis_familiaris_GN=NGB_PE=2_SV=2	1e-08
TRINITY_DN309573_c0_g1_i1	110.358955993507	143.975880018428	92.456939181904	79.313697907144	112.917762023779	112.601387411043	-	-	-
TRINITY_DN309576_c0_g1_i1	156.142243984407	174.353523291741	133.80229393275	116.033679587632	169.552289980957	152.418296476551	TRINITY_DN309576_c0_g1_i1	sp|P0C952|H2A_ASPNG_Histone_H2A_OS=Aspergillus_niger_GN=httA_PE=2_SV=1	2e-41
